QC Batch ID,QC Type,QC No.,Test,Parameter,Result,Units,Mark,Analyst,Analysis Date,ParamAnalysisDate,ParamAnalyst,D.F.,Volume,%Rec,ACP %Rec,%RPD,ACP %RPD,Spike Amnt.,Spike Units,Status,Entered By,Entered Date,"ValidatedBy",Validated Date,"ApprovedBy",Approved Date,Permission,Measured Result,Method Volume,"PercentMoisture",Extract Volume,Method Ext. Volume,Method,Matrix,Report,Qual.,Instrument,Comment
QC2023091803,Instrument Duplicate,1,pH,pH,6.788,SU,Unchecked,jthoroski,08/23/2023 00:00,,,1,,,,0.07,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 11:40,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091803,Ref Sample,1,pH,pH,6.650,SU,Unchecked,jthoroski,08/23/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 11:40,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091804,Instrument Duplicate,1,pH,pH,7.229,SU,Unchecked,jthoroski,08/08/2023 00:00,,,1,,,,0.12,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 11:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091804,Instrument Duplicate,2,pH,pH,7.006,SU,Unchecked,jthoroski,08/08/2023 00:00,,,1,,,,0.40,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 11:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091804,Ref Sample,1,pH,pH,6.632,SU,Unchecked,jthoroski,08/08/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 11:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091805,Instrument Duplicate,1,pH,pH,7.209,SU,Unchecked,jthoroski,07/24/2023 00:00,,,1,,,,0.01,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 11:53,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091805,Ref Sample,1,pH,pH,6.559,SU,Unchecked,jthoroski,07/24/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 11:53,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091806,Instrument Duplicate,1,pH,pH,7.210,SU,Unchecked,jthoroski,06/14/2023 00:00,,,1,,,,0.14,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 12:01,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091806,Ref Sample,1,pH,pH,6.809,SU,Unchecked,jthoroski,06/14/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 12:01,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091807,Instrument Duplicate,1,pH,pH,7.074,SU,Unchecked,jthoroski,06/12/2023 00:00,,,1,,,,0.20,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 13:21,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091807,Instrument Duplicate,2,pH,pH,7.034,SU,Unchecked,jthoroski,06/12/2023 00:00,,,1,,,,,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 13:21,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091807,Ref Sample,1,pH,pH,6.675,SU,Unchecked,jthoroski,06/12/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 13:21,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091808,Instrument Duplicate,1,pH,pH,7.104,SU,Unchecked,jthoroski,06/07/2023 00:00,,,1,,,,0.22,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 13:25,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091808,Ref Sample,1,pH,pH,6.818,SU,Unchecked,jthoroski,06/07/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 13:25,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091809,Instrument Duplicate,1,pH,pH,6.335,SU,Unchecked,jthoroski,06/06/2023 00:00,,,1,,,,0.24,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 13:35,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091809,Ref Sample,1,pH,pH,6.809,SU,Unchecked,jthoroski,06/06/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 13:35,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091810,Instrument Duplicate,1,pH,pH,7.149,SU,Unchecked,jthoroski,06/05/2023 00:00,,,1,,,,0.27,-31.21-34.04,0,,Pending Validation,jthoroski,09/18/2023 13:37,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091810,Ref Sample,1,pH,pH,6.783,SU,Unchecked,jthoroski,06/05/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/18/2023 13:37,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091903,Instrument Duplicate,1,pH,pH,6.466,SU,Unchecked,jthoroski,09/19/2023 00:00,,,1,,,,0.06,-31.21-34.04,0,,Pending Validation,jthoroski,09/20/2023 08:43,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023091903,Ref Sample,1,pH,pH,6.501,SU,Unchecked,jthoroski,09/19/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/20/2023 08:43,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092001,Instrument Duplicate,1,pH,pH,,SU,Unchecked,,,,,1,,,,,-31.21-34.04,0,,Pending Entry,,,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092001,Ref Sample,1,pH,pH,,SU,Unchecked,,,,,1,,,95-105,,,,SU,Pending Entry,,,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092503,Instrument Duplicate,1,pH,pH,7.410,SU,Unchecked,jthoroski,09/25/2023 00:00,,,1,,,,1.11,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092503,Ref Sample,1,pH,pH,6.446,SU,Unchecked,jthoroski,09/25/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/23/2023 10:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092601,Instrument Duplicate,1,pH,pH,6.100,SU,Unchecked,jthoroski,09/26/2023 00:00,,,1,,,,0.39,-31.21-34.04,0,,Pending Validation,jthoroski,09/27/2023 15:07,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092601,Ref Sample,1,pH,pH,6.392,SU,Unchecked,jthoroski,09/26/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/27/2023 15:07,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092703,Instrument Duplicate,1,pH,pH,7.101,SU,Unchecked,bcooney,09/27/2023 00:00,,,1,,,,0.03,-31.21-34.04,0,,Pending Validation,jthoroski,09/28/2023 10:16,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023092703,Ref Sample,1,pH,pH,6.541,SU,Unchecked,bcooney,09/27/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,09/28/2023 10:16,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023100302,Instrument Duplicate,1,pH,pH,7.136,SU,Unchecked,jthoroski,10/03/2023 00:00,,,1,,,,0.13,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 09:08,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023100302,Ref Sample,1,pH,pH,6.630,SU,Unchecked,jthoroski,10/03/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/23/2023 09:08,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023100405,Instrument Duplicate,1,pH,pH,6.519,SU,Unchecked,jthoroski,10/04/2023 00:00,,,1,,,,0.17,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:15,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023100405,Instrument Duplicate,2,pH,pH,7.180,SU,Unchecked,jthoroski,10/04/2023 00:00,,,1,,,,0.51,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:15,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023100405,Ref Sample,1,pH,pH,6.629,SU,Unchecked,jthoroski,10/04/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/23/2023 10:15,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101104,Instrument Duplicate,1,pH,pH,6.301,SU,Unchecked,jthoroski,10/10/2023 00:00,,,1,,,,0.21,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:19,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101104,Instrument Duplicate,2,pH,pH,6.949,SU,Unchecked,jthoroski,10/10/2023 00:00,,,1,,,,0.37,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:19,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101104,Ref Sample,1,pH,pH,6.509,SU,Unchecked,jthoroski,10/10/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/23/2023 10:19,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101105,Instrument Duplicate,1,pH,pH,5.939,SU,Unchecked,jthoroski,10/11/2023 00:00,,,1,,,,0.34,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:28,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101105,Ref Sample,1,pH,pH,6.518,SU,Unchecked,jthoroski,10/11/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/23/2023 10:28,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023101602,Instrument Duplicate,1,pH,pH,6.298,SU,Unchecked,jthoroski,10/16/2023 00:00,,,1,,,,0.38,-31.21-34.04,0,,Pending Validation,jthoroski,10/23/2023 10:32,,,,,Approve,,,0,,,ELA-pH,Stream Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023102407,Instrument Duplicate,1,pH,pH,6.448,SU,Unchecked,jthoroski,10/24/2023 00:00,,,1,,,,0.06,-31.21-34.04,0,,Pending Validation,jthoroski,10/26/2023 15:55,,,,,Approve,,,0,,,ELA-pH,Stream Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023102407,Ref Sample,1,pH,pH,6.599,SU,Unchecked,jthoroski,10/24/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/26/2023 15:55,,,,,Approve,,,0,,,ELA-pH,Stream Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023103102,Instrument Duplicate,1,pH,pH,5.215,SU,Unchecked,jthoroski,10/30/2023 00:00,,,1,,,,0.13,-31.21-34.04,0,,Pending Validation,jthoroski,10/31/2023 10:30,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023103102,Ref Sample,1,pH,pH,6.419,SU,Unchecked,jthoroski,10/30/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/31/2023 10:30,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023103106,Instrument Duplicate,1,pH,pH,6.53,SU,Unchecked,jthoroski,10/31/2023 00:00,,,1,,,,1.08,-31.21-34.04,0,,Pending Validation,jthoroski,10/31/2023 18:41,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023103106,Ref Sample,1,pH,pH,6.69,SU,Unchecked,jthoroski,10/31/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,10/31/2023 18:41,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110101,Instrument Duplicate,1,pH,pH,,SU,Unchecked,,,,,1,,,,,-31.21-34.04,0,,Pending Entry,,,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110101,Ref Sample,1,pH,pH,,SU,Unchecked,,,,,1,,,95-105,,,,SU,Pending Entry,,,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110201,Instrument Duplicate,1,pH,pH,6.82,SU,Unchecked,jthoroski,11/02/2023 00:00,,,1,,,,0.15,-31.21-34.04,0,,Pending Validation,jthoroski,11/03/2023 11:29,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110201,Instrument Duplicate,2,pH,pH,6.69,SU,Unchecked,jthoroski,11/02/2023 00:00,,,1,,,,0.00,-31.21-34.04,0,,Pending Validation,jthoroski,11/03/2023 11:29,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110201,Ref Sample,1,pH,pH,6.66,SU,Unchecked,jthoroski,11/02/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,11/03/2023 11:29,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110301,Instrument Duplicate,1,pH,pH,6.48,SU,Unchecked,jthoroski,11/03/2023 00:00,,,1,,,,,-31.21-34.04,0,,Pending Validation,jthoroski,11/07/2023 08:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2023110301,Ref Sample,1,pH,pH,6.71,SU,Unchecked,jthoroski,11/03/2023 00:00,,,1,,,95-105,,,,SU,Pending Validation,jthoroski,11/07/2023 08:44,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Fisher Scientific Accumet pH meter,
QC2024010801,Instrument Duplicate,1,pH,pH,6.60,SU,Unchecked,pbulloch,01/08/2024 00:00,,,1,,,,0.15,,0,,Pending Validation,pbulloch,01/09/2024 09:35,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024010801,Ref Sample,1,pH,pH,6.60,SU,Unchecked,pbulloch,01/08/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,01/09/2024 09:35,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024010902,Instrument Duplicate,1,pH,pH,6.75,SU,Unchecked,pbulloch,01/09/2024 00:00,,,1,,,,0.30,,0,,Pending Validation,pbulloch,01/09/2024 18:01,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024010902,Instrument Duplicate,2,pH,pH,6.57,SU,Unchecked,pbulloch,01/09/2024 00:00,,,1,,,,0.00,,0,,Pending Validation,pbulloch,01/09/2024 18:01,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024010902,Ref Sample,1,pH,pH,6.83,SU,Unchecked,pbulloch,01/09/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,01/09/2024 18:01,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024011003,Instrument Duplicate,1,pH,pH,6.48,SU,Unchecked,pbulloch,01/10/2024 00:00,,,1,,,,0.31,,0,,Pending Validation,pbulloch,01/10/2024 17:49,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024011003,Instrument Duplicate,2,pH,pH,6.21,SU,Unchecked,pbulloch,01/10/2024 00:00,,,1,,,,0.16,,0,,Pending Validation,pbulloch,01/10/2024 17:49,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024011003,Ref Sample,1,pH,pH,6.83,SU,Unchecked,pbulloch,01/10/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,01/10/2024 17:49,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024031801,Instrument Duplicate,1,pH,pH,6.47,SU,Unchecked,pbulloch,03/18/2024 00:00,,,1,,,,0.46,,0,,Pending Validation,pbulloch,03/20/2024 16:17,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024031801,Ref Sample,1,pH,pH,6.66,SU,Unchecked,pbulloch,03/18/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,03/20/2024 16:17,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024031901,Instrument Duplicate,1,pH,pH,6.66,SU,Unchecked,pbulloch,03/19/2024 00:00,,,1,,,,0.15,,0,,Pending Validation,pbulloch,03/20/2024 16:14,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024031901,Instrument Duplicate,2,pH,pH,6.08,SU,Unchecked,pbulloch,03/19/2024 00:00,,,1,,,,2.92,,0,,Pending Validation,pbulloch,03/20/2024 16:14,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024031901,Ref Sample,1,pH,pH,6.56,SU,Unchecked,pbulloch,03/19/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,03/20/2024 16:14,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024032002,Instrument Duplicate,1,pH,pH,6.41,SU,Unchecked,pbulloch,03/20/2024 00:00,,,1,,,,0.16,,0,,Pending Validation,pbulloch,03/20/2024 16:39,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
QC2024032002,Ref Sample,1,pH,pH,6.71,SU,Unchecked,pbulloch,03/20/2024 00:00,,,1,,,,,,,SU,Pending Validation,pbulloch,03/20/2024 16:39,,,,,Approve,,,0,,,ELA-pH,Lake Water,Checked,,Thermo Scientific Orion Star A211 pH Meter,
